date,KOSPI200,KOSPI,KOSPI200ex
2015-11-22,244.80 ,1989.86 ,2677.41 
2015-11-23,245.92 ,2003.70 ,2702.44 
2015-11-24,247.51 ,2016.29 ,2713.36 
2015-11-25,246.58 ,2009.42 ,2715.39 
2015-11-26,249.43 ,2030.68 ,2736.55 
2015-11-27,249.07 ,2028.99 ,2737.75 
2015-11-28,249.07 ,2028.99 ,2737.75 
2015-11-29,249.07 ,2028.99 ,2737.75 
2015-11-30,244.24 ,1991.97 ,2705.69 
2015-12-01,248.70 ,2023.93 ,2716.22 
2015-12-02,246.60 ,2009.29 ,2701.24 
2015-12-03,244.68 ,1994.07 ,2686.05 
2015-12-04,242.15 ,1974.40 ,2674.45 
2015-12-05,242.15 ,1974.40 ,2674.45 
2015-12-06,242.15 ,1974.40 ,2674.45 
2015-12-07,240.68 ,1963.67 ,2669.52 
2015-12-08,239.23 ,1949.04 ,2626.37 
2015-12-09,239.40 ,1948.24 ,2601.43 
2015-12-10,240.60 ,1952.07 ,2574.81 
2015-12-11,240.35 ,1948.62 ,2560.09 
2015-12-12,240.35 ,1948.62 ,2560.09 
2015-12-13,240.35 ,1948.62 ,2560.09 
2015-12-14,238.17 ,1927.82 ,2500.05 
2015-12-15,238.80 ,1932.97 ,2515.47 
2015-12-16,243.49 ,1969.40 ,2551.99 
2015-12-17,244.17 ,1977.96 ,2577.19 
2015-12-18,243.00 ,1975.32 ,2610.08 
2015-12-19,243.00 ,1975.32 ,2610.08 
2015-12-20,243.00 ,1975.32 ,2610.08 
2015-12-21,243.76 ,1981.19 ,2616.64 
2015-12-22,245.48 ,1992.56 ,2616.00 
2015-12-23,246.53 ,1999.22 ,2612.43 
2015-12-24,245.33 ,1990.65 ,2606.60 
2015-12-25,245.33 ,1990.65 ,2606.60 
2015-12-26,245.33 ,1990.65 ,2606.60 
2015-12-27,245.33 ,1990.65 ,2606.60 
2015-12-28,241.79 ,1964.06 ,2593.25 
2015-12-29,241.22 ,1966.31 ,2631.98 
2015-12-30,240.38 ,1961.31 ,2644.68 
2015-12-31,240.38 ,1961.31 ,2644.68 
2016-01-01,240.38 ,1961.31 ,2644.68 
2016-01-02,240.38 ,1961.31 ,2644.68 
2016-01-03,240.38 ,1961.31 ,2644.68 
2016-01-04,234.63 ,1918.76 ,2604.61 
2016-01-05,236.13 ,1930.53 ,2618.51 
2016-01-06,234.60 ,1925.43 ,2644.29 
2016-01-07,231.93 ,1904.33 ,2618.94 
2016-01-08,233.68 ,1917.62 ,2625.51 
2016-01-09,233.68 ,1917.62 ,2625.51 
2016-01-10,233.68 ,1917.62 ,2625.51 
2016-01-11,230.83 ,1894.84 ,2590.06 
2016-01-12,230.55 ,1890.86 ,2571.11 
2016-01-13,233.52 ,1916.28 ,2610.60 
2016-01-14,231.38 ,1900.01 ,2591.20 
2016-01-15,228.78 ,1878.87 ,2564.99 
2016-01-16,228.78 ,1878.87 ,2564.99 
2016-01-17,228.78 ,1878.87 ,2564.99 
2016-01-18,228.59 ,1878.45 ,2568.86 
2016-01-19,230.08 ,1889.64 ,2582.50 
2016-01-20,224.54 ,1845.45 ,2522.42 
2016-01-21,223.81 ,1840.53 ,2523.63 
2016-01-22,228.79 ,1879.43 ,2560.30 
2016-01-23,228.79 ,1879.43 ,2560.30 
2016-01-24,228.79 ,1879.43 ,2560.30 
2016-01-25,230.21 ,1893.43 ,2593.39 
2016-01-26,227.19 ,1871.69 ,2583.93 
2016-01-27,230.96 ,1897.87 ,2587.47 
2016-01-28,231.51 ,1906.94 ,2613.36 
2016-01-29,232.10 ,1912.06 ,2623.89 
2016-01-30,232.10 ,1912.06 ,2623.89 
2016-01-31,232.10 ,1912.06 ,2623.89 
2016-02-01,233.67 ,1924.82 ,2640.96 
2016-02-02,231.10 ,1906.60 ,2639.26 
2016-02-03,228.97 ,1890.67 ,2621.59 
2016-02-04,232.91 ,1916.26 ,2604.59 
2016-02-05,233.30 ,1917.79 ,2610.39 
2016-02-06,233.30 ,1917.79 ,2610.39 
2016-02-07,233.30 ,1917.79 ,2610.39 
2016-02-08,233.30 ,1917.79 ,2610.39 
2016-02-09,233.30 ,1917.79 ,2610.39 
2016-02-10,233.30 ,1917.79 ,2610.39 
2016-02-11,226.70 ,1861.54 ,2516.68 
2016-02-12,224.98 ,1835.28 ,2411.64 
2016-02-13,224.98 ,1835.28 ,2411.64 
2016-02-14,224.98 ,1835.28 ,2411.64 
2016-02-15,228.40 ,1862.20 ,2457.82 
2016-02-16,231.52 ,1888.30 ,2501.26 
2016-02-17,231.94 ,1883.94 ,2470.38 
2016-02-18,234.74 ,1908.84 ,2503.19 
2016-02-19,235.27 ,1916.24 ,2523.52 
2016-02-20,235.27 ,1916.24 ,2523.52 
2016-02-21,235.27 ,1916.24 ,2523.52 
2016-02-22,234.95 ,1916.36 ,2537.53 
2016-02-23,235.03 ,1914.22 ,2525.38 
2016-02-24,234.91 ,1912.53 ,2516.80 
2016-02-25,235.37 ,1918.57 ,2526.69 
2016-02-26,235.22 ,1920.16 ,2540.75 
2016-02-27,235.22 ,1920.16 ,2540.75 
2016-02-28,235.22 ,1920.16 ,2540.75 
2016-02-29,234.63 ,1916.66 ,2553.90 
2016-03-01,234.63 ,1916.66 ,2553.90 
2016-03-02,238.63 ,1947.42 ,2589.99 
2016-03-03,240.09 ,1958.17 ,2611.39 
2016-03-04,239.74 ,1955.63 ,2621.26 
2016-03-05,239.74 ,1955.63 ,2621.26 
2016-03-06,239.74 ,1955.63 ,2621.26 
2016-03-07,240.21 ,1957.87 ,2618.35 
